#separator:comma
#deck column:18
267,手伝う,てつだう,手伝[てつだ]う,動,to help,帮忙,フランス 語[ご]の 通訳[つうやく]を 手伝[てつだ]ってください。,请帮忙做一下法语口译。,"＋手伝[て つだ]い help, assistance / 帮忙",,[sound:JLPT_TangoN4_Word_267.mp3],[sound:JLPT_TangoN4_Sentence_267.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
268,残業〈する〉,ざんぎょう〈する〉,残業[ざんぎょう]〈する〉,名,working overtime,加班,いそがしいときは 残業[ざんぎょう]します。,忙的时候我要加班。,,,[sound:JLPT_TangoN4_Word_268.mp3],[sound:JLPT_TangoN4_Sentence_268.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
269,むり〈な〉,むり〈な〉,むり〈な〉,名・ナ形,"the impossible, impossible",不讲理；难以办到,"そんなむりを 言[い]わないでください。（名）
毎日[まいにち]アルバイトをするのはむりです。（ナ形）","请不要这么不讲理。
我不可能每天都打工。",＋むりする to do the impossible / 硬要，强迫,,[sound:JLPT_TangoN4_Word_269.mp3],[sound:JLPT_TangoN4_Sentence_269.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
270,急ぐ,いそぐ,急[いそ]ぐ,動,to hurry,急于，赶紧,時間[じかん]がないので、 急[いそ]いでください。,没时间了，快！,,,[sound:JLPT_TangoN4_Word_270.mp3],[sound:JLPT_TangoN4_Sentence_270.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
271,昼休み,ひるやすみ,昼休[ひるやす]み,名,lunch break,午休,昼休[ひるやす]みは12 時[じゅうにじ]から1 時間[いちじかん]です。,午休从12点开始，时间是1个小时。,＋ランチ lunch / 午饭,,[sound:JLPT_TangoN4_Word_271.mp3],[sound:JLPT_TangoN4_Sentence_271.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
272,休けい〈する〉,きゅうけい〈する〉,休[きゅう]けい〈する〉,名,break,休息,3 時[さんじ]ですから、ちょっと 休[きゅう]けいしましょう。,3点了，我们稍微休息一下吧。,,,[sound:JLPT_TangoN4_Word_272.mp3],[sound:JLPT_TangoN4_Sentence_272.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
273,忘年会,ぼうねんかい,忘年会[ぼうねんかい],名,year-end party,忘年会，年终联欢会,来週[らいしゅう]、 忘年会[ぼうねんかい]をしませんか。,我们下周办忘年会吧？,"＋新年会[しんねんかい] start-of-the-year party / 新年会
＋たんじょう会かいbirthday party / 生日会
＋飲のみ会かいdrinking party / 喝酒聚餐
＋二次会に じ かいafter party / 二次会，换个地方再聚",,[sound:JLPT_TangoN4_Word_273.mp3],[sound:JLPT_TangoN4_Sentence_273.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
274,公務員,こうむいん,公務員[こうむいん],名,civil servant,公务员,父[ちち]も 母[はは]も 公務員[こうむいん]です。,父母都是公务员。,"＋会社員[かいしゃいん] company employee / 公司职员
＋銀行員ぎんこういんbank employee / 银行职员
＋駅員えきいんstation employee / 车站工作人员",,[sound:JLPT_TangoN4_Word_274.mp3],[sound:JLPT_TangoN4_Sentence_274.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
275,弁護士,べんごし,弁護士[べんごし],名,lawyer,律师,弁護士[べんごし]になるのはむずかしいです。,成为律师是一件很难的事情。,,,[sound:JLPT_TangoN4_Word_275.mp3],[sound:JLPT_TangoN4_Sentence_275.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
276,工場,こうじょう,工場[こうじょう],名,factory,工厂,パンの 工場[こうじょう]でアルバイトしていました。,我曾经在面包厂打工。,,,[sound:JLPT_TangoN4_Word_276.mp3],[sound:JLPT_TangoN4_Sentence_276.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
277,事務所,じむしょ,事務所[じむしょ],名,office,办公室，办事处,事務所[じむしょ]で 昼[ひる]ごはんを 食[た]べています。,我在办公室吃午饭。,,,[sound:JLPT_TangoN4_Word_277.mp3],[sound:JLPT_TangoN4_Sentence_277.mp3],2,5,勉強と仕事,仕事②,万词对策::N4级 1500::Chapter 02 勉強と仕事::Section 5 仕事②
278,ガイドブック,ガイドブック,ガイドブック,名,guidebook,指南,本屋[ほんや]さんでガイドブックを 買[か]いました。,我在书店买了一本旅游指南。,,,[sound:JLPT_TangoN4_Word_278.mp3],[sound:JLPT_TangoN4_Sentence_278.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
279,時こく表,じこくひょう,時[じ]こく表[ひょう],名,timetable,时刻表,電車[でんしゃ]の 時[じ]こく 表[ひょう]はどこにありますか。,列车时刻表在哪里？,,,[sound:JLPT_TangoN4_Word_279.mp3],[sound:JLPT_TangoN4_Sentence_279.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
280,計画〈する〉,けいかく〈する〉,計画[けいかく]〈する〉,名,plan,计划,今年[ことし] 家族[かぞく]と 旅行[りょこう]を 計画[けいかく]しています。,我正在计划今年和家人一起旅行。,,,[sound:JLPT_TangoN4_Word_280.mp3],[sound:JLPT_TangoN4_Sentence_280.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
281,遠く,とおく,遠[とお]く,名,far (away),远方,たまには 遠[とお]くへ 行[い]きたいです。,我偶尔想去远方。,⇔近[ちか]く,,[sound:JLPT_TangoN4_Word_281.mp3],[sound:JLPT_TangoN4_Sentence_281.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
282,海外,かいがい,海外[かいがい],名,overseas,海外,夏休[なつやす]みに 海外[かいがい]へ 行[い]きたいと 思[おも]っています。,暑假时我想去海外。,"＋海外旅行[かいがいりょこう] overseas trip / 海外旅行
＋外国旅行がいこくりょこうtraveling to another country / 出国旅行",,[sound:JLPT_TangoN4_Word_282.mp3],[sound:JLPT_TangoN4_Sentence_282.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
283,国内,こくない,国内[こくない],名,"domestic, in the country",国内,夏[なつ]に 母[はは]と 国内[こくない]を 旅行[りょこう]します。,夏天，我要和妈妈在国内旅行。,＋国内旅行[こくないりょこう] domestic trip / 国内旅行,,[sound:JLPT_TangoN4_Word_283.mp3],[sound:JLPT_TangoN4_Sentence_283.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
284,景色,けしき,景色[けしき],名,scenery,景色,ここから 見[み]る 景色[けしき]はほんとうにきれいですね。,从这里看去，景色真的很美啊。,,,[sound:JLPT_TangoN4_Word_284.mp3],[sound:JLPT_TangoN4_Sentence_284.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
285,［お］祭り,［お］まつり,［お］祭[まつ]り,名,festival,庙会；节日,日本[にほん]にはおもしろい 祭[まつ]りが 多[おお]いです。,日本有很多有趣的庙会。,"＋夏祭[なつまつ]り summer festival / 夏季庙会
＋秋祭あきまつり fall festival / 秋季庙会
＋雪祭ゆきまつり snow festival / 冰雪节",,[sound:JLPT_TangoN4_Word_285.mp3],[sound:JLPT_TangoN4_Sentence_285.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
286,花火,はなび,花火[はなび],名,fireworks,烟花,日本[にほん]の 花火[はなび]の 技術[ぎじゅつ]は 世界一[せかいいち]です。,日本的烟花技术世界第一。,＋花火大会[はな び たいかい] fireworks festival / 烟花大会,,[sound:JLPT_TangoN4_Word_286.mp3],[sound:JLPT_TangoN4_Sentence_286.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
287,連休,れんきゅう,連休[れんきゅう],名,"extended weekend,~ -day weekend",连休,もうすぐうれしい4[よんれんきゅう]連休です。,马上要到令人开心的四连休了。,"＋3 連休[さんれんきゅう] three-day weekend / 三连休
＋ゴールデンウィーク Golden Week / 黄金周",,[sound:JLPT_TangoN4_Word_287.mp3],[sound:JLPT_TangoN4_Sentence_287.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
288,［お］正月,［お］しょうがつ,［お］正月[しょうがつ],名,the first month of the lunar year,正月,お 正月[しょうがつ]の 休[やす]みに 国[くに]へ 帰[かえ]るつもりです。,我打算正月放假时回国。,"＋お 年玉[としだま] otoshidama, Japanese New Year's greeting cards with money / 压岁钱",,[sound:JLPT_TangoN4_Word_288.mp3],[sound:JLPT_TangoN4_Sentence_288.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
289,旅行社,りょこうしゃ,旅行社[りょこうしゃ],名,travel agency,旅行社,駅[えき]の 近[ちか]くの 旅行社[りょこうしゃ]はとても 親切[しんせつ]です。,车站附近旅行社的工作人员非常热情。,＝旅行会社[りょこうがいしゃ],,[sound:JLPT_TangoN4_Word_289.mp3],[sound:JLPT_TangoN4_Sentence_289.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
290,申し込む,もうしこむ,申[もう]し込[こ]む,動,to apply,申请，报名,友[とも]だちとハワイ 旅行[りょこう]を 申[もう]し 込[こ]みました。,我和朋友报名参加夏威夷旅行了。,＋申[もう]し 込[こ]み application / 申请，报名,,[sound:JLPT_TangoN4_Word_290.mp3],[sound:JLPT_TangoN4_Sentence_290.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
291,シングル（ベッド）,シングル（ベッド）,シングル（ベッド）,名,room with a single bed,单人床,シングルの 部屋[へや]を 予約[よやく]しました。,我预订了一个单人间。,"＋ツイン（ベッド）room with two beds / 双床房
＋ダブル（ベッド）room with a double bed / 大床房",“ベッド”经常省略。,[sound:JLPT_TangoN4_Word_291.mp3],[sound:JLPT_TangoN4_Sentence_291.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
292,予約〈する〉,よやく〈する〉,予約[よやく]〈する〉,名,reservation,预订,早[はや]くホテルを 予約[よやく]したほうがいいです。,最好早点预订宾馆。,,,[sound:JLPT_TangoN4_Word_292.mp3],[sound:JLPT_TangoN4_Sentence_292.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
293,したく〈する〉,したく〈する〉,したく〈する〉,名,preparations,准备,旅行[りょこう]のしたくをしています。,我在为旅行做准备。,＝準備[じゅん び]〈する〉,,[sound:JLPT_TangoN4_Word_293.mp3],[sound:JLPT_TangoN4_Sentence_293.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
294,空港,くうこう,空港[くうこう],名,airport,机场,ここから 空港[くうこう]までバスで 行[い]きます。,我从这里坐巴士去机场。,,,[sound:JLPT_TangoN4_Word_294.mp3],[sound:JLPT_TangoN4_Sentence_294.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
295,両替〈する〉,りょうがえ〈する〉,両替[りょうがえ]〈する〉,名,exchange,兑换,どこで 日本円[にほんえん]に 両替[りょうがえ]したらいいですか。,在哪里兑换日元？,＋両替所[りょうがえじょ] money exchange (counter) / 货币兑换处,,[sound:JLPT_TangoN4_Word_295.mp3],[sound:JLPT_TangoN4_Sentence_295.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
296,出発〈する〉,しゅっぱつ〈する〉,出発[しゅっぱつ]〈する〉,名,departure,出发,飛行機[ひこうき]がもうすぐ 出発[しゅっぱつ]します。,飞机马上就要起飞了。,＋出発[しゅっぱつ]ロビー departure lobby / 出发大厅,,[sound:JLPT_TangoN4_Word_296.mp3],[sound:JLPT_TangoN4_Sentence_296.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
297,到着〈する〉,とうちゃく〈する〉,到着[とうちゃく]〈する〉,名,arrival,到达,何時[なんじ]に 日本[にほん]に 到着[とうちゃく]しますか。,几点到日本？,＋到着[とうちゃく]ロビー arrival lobby / 到达大厅,,[sound:JLPT_TangoN4_Word_297.mp3],[sound:JLPT_TangoN4_Sentence_297.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
298,帰国〈する〉,きこく〈する〉,帰国[きこく]〈する〉,名,returning to one's country,回国,来月[らいげつ]、 帰国[きこく]することになりました。,我定了下个月回国。,"＋一時帰国[いち じ き こく]〈する〉returning to one's country temporarily, to return to one's country temporarily / 临时回国",,[sound:JLPT_TangoN4_Word_298.mp3],[sound:JLPT_TangoN4_Sentence_298.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
299,旅館,りょかん,旅館[りょかん],名,Japanese-style inn,日式旅馆,この 旅館[りょかん]はとても 有名[ゆうめい]です。,这家旅馆非常有名。,,,[sound:JLPT_TangoN4_Word_299.mp3],[sound:JLPT_TangoN4_Sentence_299.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
300,フロント,フロント,フロント,名,front desk,前台,ホテルのフロントでパスポートを 見[み]せます。,在宾馆前台出示护照。,,,[sound:JLPT_TangoN4_Word_300.mp3],[sound:JLPT_TangoN4_Sentence_300.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
301,泊まる,とまる,泊[と]まる,動,to stay,住宿,あの 有名[ゆうめい]な 旅館[りょかん]に 泊[と]まってみたいです。,我想住一住那家有名的旅馆。,"＋1泊2 日[いっぱくふつ か] two days and one night / 两天一夜
＋2泊3日に はくみっ かthree days and two nights / 三天两夜
＋3泊4日さんぱくよっ かfour days and three nights / 四天三夜",,[sound:JLPT_TangoN4_Word_301.mp3],[sound:JLPT_TangoN4_Sentence_301.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
302,すごす,すごす,すごす,動,to spend,度过；生活,暖[あたた]かい 国[くに]でゆっくりすごしたいです。,我想在气候温暖的国家舒适地生活。,,,[sound:JLPT_TangoN4_Word_302.mp3],[sound:JLPT_TangoN4_Sentence_302.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
303,経験〈する〉,けいけん〈する〉,経験[けいけん]〈する〉,名,experience,经验,若[わか]いときにいろいろ 経験[けいけん]しておきます。,趁年轻要多体验。,,,[sound:JLPT_TangoN4_Word_303.mp3],[sound:JLPT_TangoN4_Sentence_303.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
304,見物〈する〉,けんぶつ〈する〉,見物[けんぶつ]〈する〉,名,sightseeing,游览，参观,バスに 乗[の]って、 東京[とうきょう]を 見物[けんぶつ]しました。,我坐公交车游览了东京。,"＋見学[けんがく]〈する〉observation, to observe / 参观",,[sound:JLPT_TangoN4_Word_304.mp3],[sound:JLPT_TangoN4_Sentence_304.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
305,はがき,はがき,はがき,名,postcard,明信片,友[とも]だちがきれいなはがきを 送[おく]ってくれました。,朋友寄了一张好看的明信片给我。,＋絵[え]はがき picture postcard / 彩色明信片,,[sound:JLPT_TangoN4_Word_305.mp3],[sound:JLPT_TangoN4_Sentence_305.mp3],3,1,楽しいこと,旅行,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 1 旅行
306,和食,わしょく,和食[わしょく],名,Japanese food,日式料理,日本料理[にほんりょうり]は 和食[わしょく]とも 言[い]います。,日本料理也被称为“和食”。,＝日本料理[に ほんりょう り],,[sound:JLPT_TangoN4_Word_306.mp3],[sound:JLPT_TangoN4_Sentence_306.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
307,洋食,ようしょく,洋食[ようしょく],名,Western food,西餐,今日[きょう]は 洋食[ようしょく]が 食[た]べたいです。,今天我想吃西餐。,,,[sound:JLPT_TangoN4_Word_307.mp3],[sound:JLPT_TangoN4_Sentence_307.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
308,ステーキ,ステーキ,ステーキ,名,steak,牛排,一人[ひとり]で400[よんひゃく]グラムのステーキを 食[た]べました。,我一个人吃了400克牛排。,,,[sound:JLPT_TangoN4_Word_308.mp3],[sound:JLPT_TangoN4_Sentence_308.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
309,ハンバーグ,ハンバーグ,ハンバーグ,名,hamburger steak,牛肉汉堡饼,とうふのハンバーグは 体[からだ]にいいです。,豆腐汉堡饼对身体好。,＋ハンバーガー hamburger / 汉堡包,,[sound:JLPT_TangoN4_Word_309.mp3],[sound:JLPT_TangoN4_Sentence_309.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
310,サラダ,サラダ,サラダ,名,salad,沙拉,毎日[まいにち]、たくさんサラダを 食[た]べています。,我每天吃很多沙拉。,,,[sound:JLPT_TangoN4_Word_310.mp3],[sound:JLPT_TangoN4_Sentence_310.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
311,ケーキ,ケーキ,ケーキ,名,cake,蛋糕,毎日[まいにち]、3 時[さんじ]にケーキを 食[た]べます。,我每天3点吃蛋糕。,"＋クッキー cookie / 饼干
＋キャンディcandy / 糖果",,[sound:JLPT_TangoN4_Word_311.mp3],[sound:JLPT_TangoN4_Sentence_311.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
312,メニュー,メニュー,メニュー,名,menu,菜单,今日[きょう]の 晩[ばん]ごはんのメニューは 何[なん]ですか。,今晚吃什么？,,,[sound:JLPT_TangoN4_Word_312.mp3],[sound:JLPT_TangoN4_Sentence_312.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
313,食べ放題,たべほうだい,食[た]べ放題[ほうだい],名,all-you-can-eat,自助餐,あの 店[みせ]は2000 円[にせんえん]で 食[た]べ 放題[ほうだい]です。,那家店是自助餐，每位2000日元。,＋飲[の]み 放題[ほうだい] all-you-can-drink / 无限畅饮,,[sound:JLPT_TangoN4_Word_313.mp3],[sound:JLPT_TangoN4_Sentence_313.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
314,注文〈する〉,ちゅうもん〈する〉,注文[ちゅうもん]〈する〉,名,order,点，订货,肉料理[にくりょうり]をたくさん 注文[ちゅうもん]しました。,我点了很多荤菜。,,,[sound:JLPT_TangoN4_Word_314.mp3],[sound:JLPT_TangoN4_Sentence_314.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
315,ごちそう〈する〉,ごちそう〈する〉,ごちそう〈する〉,名,treating to a meal,请吃饭,たんじょう 日[び]に 友[とも]だちがごちそうしてくれました。,生日那天，朋友请我吃了饭。,,,[sound:JLPT_TangoN4_Word_315.mp3],[sound:JLPT_TangoN4_Sentence_315.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
316,アルコール,アルコール,アルコール,名,alcohol,酒精,アルコールは 飲[の]めないので、ウーロン 茶[ちゃ]にします。,我不会喝酒，我要乌龙茶。,"＋ワイン wine / 葡萄酒
＋ウイスキー whiskey / 威士忌
＋サワー sour / 酸味饮料",,[sound:JLPT_TangoN4_Word_316.mp3],[sound:JLPT_TangoN4_Sentence_316.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
317,かんぱい〈する〉,かんぱい〈する〉,かんぱい〈する〉,名,toast,干杯,ビールでかんぱいしましょう。,我们用啤酒干杯吧。,,,[sound:JLPT_TangoN4_Word_317.mp3],[sound:JLPT_TangoN4_Sentence_317.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
318,酔う,よう,酔[よ]う,動,to get drunk,喝醉；晕,ワインを 飲[の]みすぎて、 酔[よ]ってしまいました。,葡萄酒喝多了，我醉了。,"＋酔[よ]っぱらう to get drunk / 喝醉
＋酔よっぱらい drunkard / 喝醉酒的人",“酔っぱらう”仅表示喝酒喝醉了，而“酔う”还可表示晕车（船 / 飞机）。,[sound:JLPT_TangoN4_Word_318.mp3],[sound:JLPT_TangoN4_Sentence_318.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
319,しょうゆ,しょうゆ,しょうゆ,名,soy sauce,酱油,この 料理[りょうり]にはしょうゆを 使[つか]います。,这道菜要用酱油。,"＋こしょう pepper / 胡椒
＋みそ miso, fermented soy bean paste / 味噌",,[sound:JLPT_TangoN4_Word_319.mp3],[sound:JLPT_TangoN4_Sentence_319.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
320,ソース,ソース,ソース,名,sauce,调味汁,この 料理[りょうり]にはソースが 合[あ]います。,这道菜适合用调味汁。,,,[sound:JLPT_TangoN4_Word_320.mp3],[sound:JLPT_TangoN4_Sentence_320.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
321,（しょうゆを）つける,（しょうゆを）つける,（しょうゆを）つける,動,to put in soy sauce,蘸（酱油）,これはしょうゆをつけると、おいしいです。,这个蘸酱油很好吃。,"＋（よごれが）つく to stick (dirt, etc.) / 沾上（脏东西）",,[sound:JLPT_TangoN4_Word_321.mp3],[sound:JLPT_TangoN4_Sentence_321.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
322,味,あじ,味[あじ],名,"taste, flavor",味道,私[わたし]はこの 店[みせ]の 味[あじ]が 大好[だいす]きです。,我非常喜欢这家店的口味。,＋味[あじ]がする to taste (like ~) / 有……的味道,,[sound:JLPT_TangoN4_Word_322.mp3],[sound:JLPT_TangoN4_Sentence_322.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
323,（味が）うすい,（あじが）うすい,（味[あじ]が）うすい,イ形,thin (flavor),（味道）淡,今日[きょう]のみそしるはちょっとうすいです。,今天的味噌汤味道有点淡。,,除了味道，还可以用来形容颜色。,[sound:JLPT_TangoN4_Word_323.mp3],[sound:JLPT_TangoN4_Sentence_323.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
324,（味が）こい,（あじが）こい,（味[あじ]が）こい,イ形,"rich, thick (flavor)",（味道）重,私[わたし]はこいお 茶[ちゃ]が 好[す]きです。,我喜欢浓茶。,,,[sound:JLPT_TangoN4_Word_324.mp3],[sound:JLPT_TangoN4_Sentence_324.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
325,にがい,にがい,にがい,イ形,bitter,苦,ビールはにがいので、あまり 飲[の]みません。,啤酒很苦，我不怎么喝。,,,[sound:JLPT_TangoN4_Word_325.mp3],[sound:JLPT_TangoN4_Sentence_325.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
326,におい,におい,におい,名,smell,气味,台所[だいどころ]からいいにおいがしてきました。,厨房传来了香味。,,,[sound:JLPT_TangoN4_Word_326.mp3],[sound:JLPT_TangoN4_Sentence_326.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
327,かむ,かむ,かむ,動,"to chew, to bite",咀嚼；咬,食事[しょくじ]はよくかんで、 食[た]べましょう。,吃饭时要好好咀嚼。,＋ガムをかむ to chew gum / 嚼口香糖,,[sound:JLPT_TangoN4_Word_327.mp3],[sound:JLPT_TangoN4_Sentence_327.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
328,量,りょう,量[りょう],名,"amount, portion",量,この 店[みせ]のスパゲッティは 量[りょう]が 多[おお]いです。,这家店的意大利面量很大。,,,[sound:JLPT_TangoN4_Word_328.mp3],[sound:JLPT_TangoN4_Sentence_328.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
329,残す,のこす,残[のこ]す,動,to leave,剩下,ごはんを 少[すこ]し 残[のこ]しました。,我剩了一点米饭。,,,[sound:JLPT_TangoN4_Word_329.mp3],[sound:JLPT_TangoN4_Sentence_329.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
330,残る,のこる,残[のこ]る,動,"to remain, to be left over",剩下,料理[りょうり]が 残[のこ]ったら、 明日[あした] 食[た]べましょう。,要是菜剩下了，就明天吃吧。,,,[sound:JLPT_TangoN4_Word_330.mp3],[sound:JLPT_TangoN4_Sentence_330.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
331,チャレンジ〈する〉,チャレンジ〈する〉,チャレンジ〈する〉,名,challenge,挑战,タイ 料理[りょうり]にチャレンジしてみます。,我要挑战一下泰国菜。,,,[sound:JLPT_TangoN4_Word_331.mp3],[sound:JLPT_TangoN4_Sentence_331.mp3],3,2,楽しいこと,料理——食べる,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 2 料理——食べる
332,材料,ざいりょう,材料[ざいりょう],名,ingredient,材料,れいぞう 庫[こ]の 材料[ざいりょう]で 料理[りょうり]を 作[つく]ります。,用冰箱里的食材做菜。,,,[sound:JLPT_TangoN4_Word_332.mp3],[sound:JLPT_TangoN4_Sentence_332.mp3],3,3,楽しいこと,料理——作る,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 3 料理——作る
333,半分,はんぶん,半分[はんぶん],名,half,一半,トマトを 半分[はんぶん]に 切[き]ってください。,请把西红柿对半切开。,,,[sound:JLPT_TangoN4_Word_333.mp3],[sound:JLPT_TangoN4_Sentence_333.mp3],3,3,楽しいこと,料理——作る,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 3 料理——作る
334,はかる,はかる,はかる,動,to measure,量,スプーンでしおとさとうをはかります。,用汤匙量盐和糖。,,,[sound:JLPT_TangoN4_Word_334.mp3],[sound:JLPT_TangoN4_Sentence_334.mp3],3,3,楽しいこと,料理——作る,万词对策::N4级 1500::Chapter 03 楽しいこと::Section 3 料理——作る
